ID,Timestamp,humidity,temperature
104,2025-05-17 11:13:44,51.95007324,26.01089478
105,2025-05-17 11:13:54,51.94911957,26.01470947
106,2025-05-17 11:14:04,51.99747086,26.01184845
107,2025-05-17 11:14:14,51.9654274,25.9979248
108,2025-05-17 11:14:24,51.90973282,26.01051331
109,2025-05-17 11:14:46,51.98926926,25.99925995
110,2025-05-17 11:15:11,52.27966309,26.03111267
111,2025-05-17 11:15:21,52.02913284,26.03416443
112,2025-05-17 11:15:32,51.97839737,26.04808807
113,2025-05-17 11:15:51,51.8122673,26.05018616
114,2025-05-17 11:16:18,51.75704956,26.06983185
115,2025-05-17 11:16:33,51.78461075,26.07574463
116,2025-05-17 11:16:36,52.12345123,26.06067657
117,2025-05-17 11:16:51,52.29978561,26.08261108
118,2025-05-17 11:17:16,52.02693939,26.11465454
119,2025-05-17 11:17:26,52.10876465,26.10740662
120,2025-05-17 11:17:36,51.95446014,26.12380981
121,2025-05-17 11:17:49,51.9367218,26.12476349
122,2025-05-17 11:17:56,52.00691223,26.10549927
123,2025-05-17 11:18:06,52.01635361,26.14040375
124,2025-05-17 11:18:16,52.0658493,26.11885071
125,2025-05-17 11:18:26,52.19306946,26.121521
126,2025-05-17 11:18:36,52.17266083,26.10969543
127,2025-05-17 11:18:55,52.22883224,26.10149384
128,2025-05-17 11:19:20,52.39162445,26.09138489
129,2025-05-17 11:19:31,52.35567093,26.08623505
130,2025-05-17 11:19:41,52.54850388,26.09176636
131,2025-05-17 11:19:51,52.47526169,26.10607147
132,2025-05-17 11:20:01,85.67857361,26.48391724
133,2025-05-17 11:20:11,60.38713455,26.56650543
134,2025-05-17 11:20:21,54.45461273,26.51576996
135,2025-05-17 11:20:31,53.3498764,26.43814087
136,2025-05-17 11:20:41,52.85205841,26.38378143
137,2025-05-17 11:20:51,52.92739868,26.31988525
138,2025-05-17 11:21:01,52.69269943,26.29203796
139,2025-05-17 11:21:11,52.77690887,26.24568939
140,2025-05-17 11:21:21,52.84519196,26.21879578
141,2025-05-17 11:21:31,52.74181366,26.2014389
142,2025-05-17 11:21:41,52.72512436,26.18999481
143,2025-05-17 11:21:51,52.77004242,26.17168427
144,2025-05-17 11:22:01,52.62775421,26.15432739
145,2025-05-17 11:22:11,52.68878937,26.16043091
146,2025-05-17 11:22:21,52.70929337,26.1631012
147,2025-05-17 11:22:31,52.70223618,26.13887787
148,2025-05-17 11:22:41,52.95162201,26.13239288
149,2025-05-17 11:22:52,52.82621384,26.13391876
150,2025-05-17 11:23:02,52.81887054,26.12552643
151,2025-05-17 11:23:12,52.91376114,26.11370087
152,2025-05-17 11:23:22,52.90641785,26.10092163
153,2025-05-17 11:23:32,52.99739838,26.11598969
154,2025-05-17 11:23:42,52.95886993,26.12285614
155,2025-05-17 11:23:53,52.96964645,26.11274719
156,2025-05-17 11:24:02,52.9841423,26.10816956
157,2025-05-17 11:24:12,55.48677444,26.11103058
158,2025-05-17 11:24:22,53.62329483,26.15947723
159,2025-05-17 11:24:32,53.85007858,26.18923187
160,2025-05-17 11:24:42,53.22599411,26.18961334
161,2025-05-17 11:24:52,53.0916214,26.2216568
162,2025-05-17 11:25:03,53.11422348,26.24588013
163,2025-05-17 11:25:13,53.53183746,26.23062134
164,2025-05-17 11:25:23,53.27558517,26.24530792
165,2025-05-17 11:25:32,53.12423706,26.24893188
166,2025-05-17 11:25:42,53.16305161,26.2594223
167,2025-05-17 11:25:53,53.09123993,26.22756958
168,2025-05-17 11:26:03,52.90307999,26.22528076
169,2025-05-17 11:26:13,52.83088684,26.23615265
170,2025-05-17 11:27:01,53.0043602,26.24988556
171,2025-05-17 11:27:11,53.03821564,26.2260437
172,2025-05-17 11:27:21,53.23925018,26.22337341
173,2025-05-17 11:27:43,53.29799652,26.23252869
174,2025-05-17 11:27:51,53.14426422,26.21612549
175,2025-05-17 11:28:01,53.17783356,26.20697021
176,2025-05-17 11:36:37,53.66706848,26.03645325
177,2025-05-17 11:36:47,53.85398865,26.03797913
178,2025-05-17 11:36:57,53.49159241,26.02100372
179,2025-05-17 11:37:07,53.3987999,26.01966858
180,2025-05-17 11:37:17,53.00149918,26.02481842
181,2025-05-17 11:37:27,54.75416183,26.00917816
182,2025-05-17 11:37:37,53.586483,26.01776123
183,2025-05-17 11:37:47,55.71022034,26.03664398
184,2025-05-17 11:37:57,54.73012924,26.04618073
185,2025-05-17 11:38:07,53.3416748,26.05953217
186,2025-05-17 11:38:17,53.6857605,26.0641098
187,2025-05-17 11:38:27,52.65302658,26.07364655
188,2025-05-17 11:38:37,54.22258377,26.04846954
189,2025-05-17 11:38:47,54.16002274,26.04579926
190,2025-05-17 11:39:07,54.57754135,26.02653503
191,2025-05-17 11:39:19,54.43439484,26.02233887
192,2025-05-17 11:39:28,55.64928055,26.02519989
193,2025-05-17 11:39:38,54.799366,26.0383606
194,2025-05-17 11:39:48,55.82695007,26.05724335
195,2025-05-17 11:39:58,56.03733063,26.06716156
196,2025-05-17 11:40:08,54.81996536,26.09863281
197,2025-05-17 11:40:18,54.92992401,26.09558105
198,2025-05-17 11:40:28,54.41236496,26.10836029
199,2025-05-17 11:40:38,53.85131836,26.11598969
200,2025-05-17 11:40:48,54.87995148,26.12895966
201,2025-05-17 11:40:58,54.65221405,26.14479065
202,2025-05-17 11:41:08,54.59575653,26.14631653
203,2025-05-17 11:41:18,54.6746254,26.14078522
204,2025-05-17 11:41:47,54.66823578,26.13487244
205,2025-05-17 11:41:57,53.71341705,26.13430023
206,2025-05-17 11:42:07,55.05771637,26.14517212
207,2025-05-17 11:42:17,55.2438736,26.14078522
208,2025-05-17 11:42:27,53.73039246,26.15585327
209,2025-05-17 11:42:37,53.52363586,26.13334656
210,2025-05-17 11:42:47,52.70061493,26.10778809
211,2025-05-17 11:42:57,52.92615891,26.12609863
212,2025-05-17 11:43:07,52.87389755,26.11465454
213,2025-05-17 11:43:17,52.8254509,26.10607147
214,2025-05-17 11:43:27,52.70643234,26.11980438
215,2025-05-17 11:43:37,52.9499054,26.07040405
216,2025-05-17 11:43:48,52.89392471,26.05209351
217,2025-05-17 11:43:57,52.69050598,26.0219574
218,2025-05-17 11:44:07,53.4119606,26.00154877
219,2025-05-18 00:21:18,69.45056915,30.742836
220,2025-05-18 00:21:28,69.49568176,30.73730469
